instance reducer rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
econh4 classical 3 caboara-perry 0.17 0.15 0.05 0.00 0.00 5 21 4 6 1
katsuran4 F4 2 static 0.02 0.00 0.00 0.00 0.01 7 49 4 44 6
butcher8 F4 0 perturbation 3.66 0.33 0.26 1.16 1.94 54 1796 4 2481 612
econh5 classical 4 static 0.05 0.00 0.00 0.01 0.02 15 104 7 37 22
katsuranh6 F4 2 perturbation 0.49 0.11 0.10 0.03 0.30 22 528 6 537 123
katsuranh7 classical 2 caboara-perry 10.58 5.78 1.46 0.64 4.05 52 2600 7 231 179
cyclicn7 F4 3 perturbation 85.39 2.51 1.23 21.52 55.02 209 27185 12 13791 4197
katsuranh4 classical 0 static 0.03 0.00 0.00 0.00 0.01 7 49 4 12 5
econh5 F4 2 static 0.05 0.00 0.00 0.00 0.02 15 104 7 142 22
cyclicn6 classical 3 static 6.32 0.00 0.00 0.32 5.93 45 1135 9 354 255
econh4 F4 0 static 0.02 0.00 0.00 0.00 0.00 8 34 5 31 6
katsuran6 classical 2 caboara-perry 1.58 1.07 0.37 0.07 0.40 23 593 6 72 49
butcher8 classical 2 caboara-perry 21.49 2.65 1.24 1.55 17.03 34 911 5 368 221
katsuran4 classical 0 static 0.02 0.00 0.00 0.00 0.01 7 49 4 12 5
katsuran7 F4 1 static 1.20 0.00 0.00 0.06 1.04 41 1923 7 1077 166
econh5 classical 1 static 0.06 0.00 0.00 0.01 0.03 15 104 7 37 22
econ6 classical 4 static 0.18 0.00 0.00 0.02 0.14 18 232 4 61 41
katsuran7 F4 2 static 1.18 0.00 0.00 0.06 1.02 41 1923 7 1077 166
fatemanh classical 3 perturbation 0.65 0.34 0.30 0.02 0.26 27 1009 14 63 36
katsuranh4 classical 4 static 0.02 0.00 0.00 0.00 0.01 7 49 4 12 5
katsuranh6 F4 4 static 0.21 0.00 0.00 0.02 0.16 22 528 6 389 61
katsuran6 F4 3 perturbation 0.38 0.10 0.09 0.03 0.21 22 528 6 537 123
econ4 classical 3 perturbation 0.06 0.04 0.04 0.00 0.00 7 29 2 13 6
katsuran5 classical 2 perturbation 0.24 0.16 0.14 0.01 0.05 13 168 5 31 18
katsuran7 classical 0 perturbation 3.40 0.75 0.65 0.09 2.49 41 1923 7 169 128
f633 classical 1 static 1.09 0.00 0.00 0.12 0.93 47 1022 4 214 167
econh6 F4 1 static 0.14 0.00 0.00 0.02 0.09 28 346 9 468 67
econh5 F4 4 perturbation 0.13 0.08 0.08 0.01 0.02 15 98 6 123 24
katsuranh7 classical 1 caboara-perry 11.30 5.79 1.47 0.69 4.67 52 2600 7 231 179
f633 classical 4 static 1.08 0.00 0.00 0.12 0.92 47 1022 4 214 167
butcher8 F4 4 static 2.92 0.00 0.00 0.63 2.10 54 1796 4 2136 293
cyclicn5 classical 1 caboara-perry 1.12 0.64 0.31 0.07 0.35 10 89 15 87 46
katsuran6 classical 4 perturbation 0.70 0.30 0.27 0.02 0.34 22 528 6 70 48
econ4 F4 1 caboara-perry 0.05 0.03 0.03 0.00 0.00 7 29 2 35 7
katsuranh7 F4 0 static 1.20 0.00 0.00 0.07 1.02 41 1923 7 1077 166
cyclicn5 F4 0 static 0.27 0.00 0.00 0.04 0.20 20 232 8 364 87
katsuranh4 F4 2 static 0.02 0.00 0.00 0.00 0.01 7 49 4 44 6
