instance rep algorithm time dynamic heuristic queue reduction polynomials monomials degree sreductions zeroreductions
katsuranh4 19 perturbation 0.11 0.09 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 20 perturbation 0.11 0.08 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 21 perturbation 0.13 0.10 0.09 0.01 0.01 7 49 4 12 5
katsuranh4 22 perturbation 0.13 0.10 0.09 0.00 0.01 7 49 4 12 5
katsuranh4 23 perturbation 0.13 0.10 0.09 0.00 0.01 7 49 4 12 5
katsuranh4 24 perturbation 0.11 0.09 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 25 perturbation 0.12 0.09 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 26 perturbation 0.12 0.09 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 27 perturbation 0.11 0.09 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 28 perturbation 0.12 0.09 0.08 0.00 0.01 7 49 4 12 5
katsuranh4 29 perturbation 0.14 0.10 0.09 0.00 0.01 7 49 4 12 5
katsuran5 0 perturbation 0.31 0.22 0.19 0.02 0.05 13 168 5 31 18
katsuran5 1 perturbation 0.28 0.19 0.17 0.02 0.04 13 168 5 31 18
katsuran5 2 perturbation 0.27 0.19 0.17 0.02 0.04 13 168 5 31 18
katsuran5 3 perturbation 0.30 0.21 0.19 0.02 0.04 13 168 5 31 18
katsuran5 4 perturbation 0.27 0.19 0.17 0.02 0.05 13 168 5 31 18
katsuran5 5 perturbation 0.28 0.19 0.17 0.02 0.05 13 168 5 31 18
katsuran5 6 perturbation 0.32 0.19 0.17 0.02 0.08 13 168 5 31 18
katsuran5 7 perturbation 0.31 0.22 0.20 0.02 0.04 13 168 5 31 18
katsuran5 8 perturbation 0.28 0.19 0.17 0.02 0.05 13 168 5 31 18
katsuran5 9 perturbation 0.27 0.19 0.17 0.02 0.04 13 168 5 31 18
katsuran5 10 perturbation 0.33 0.23 0.21 0.02 0.05 13 168 5 31 18
katsuran5 11 perturbation 0.30 0.20 0.19 0.02 0.05 13 168 5 31 18
katsuran5 12 perturbation 0.30 0.20 0.19 0.02 0.05 13 168 5 31 18
katsuran5 13 perturbation 0.37 0.24 0.22 0.03 0.07 13 168 5 31 18
katsuran5 14 perturbation 0.36 0.25 0.22 0.02 0.06 13 168 5 31 18
katsuran5 15 perturbation 0.34 0.22 0.20 0.02 0.06 13 168 5 31 18
katsuran5 16 perturbation 0.38 0.25 0.23 0.03 0.06 13 168 5 31 18
katsuran5 17 perturbation 0.30 0.21 0.20 0.02 0.04 13 168 5 31 18
katsuran5 18 perturbation 0.28 0.19 0.17 0.02 0.05 13 168 5 31 18
katsuran5 19 perturbation 0.31 0.21 0.19 0.02 0.05 13 168 5 31 18
katsuran5 20 perturbation 0.29 0.20 0.19 0.02 0.05 13 168 5 31 18
katsuran5 21 perturbation 0.28 0.19 0.17 0.02 0.05 13 168 5 31 18
katsuran5 22 perturbation 0.35 0.21 0.20 0.03 0.07 13 168 5 31 18
katsuran5 23 perturbation 0.41 0.25 0.23 0.03 0.09 13 168 5 31 18
katsuran5 24 perturbation 0.35 0.24 0.22 0.02 0.05 13 168 5 31 18
katsuran5 25 perturbation 0.48 0.22 0.20 0.03 0.06 13 168 5 31 18
katsuran5 26 perturbation 0.32 0.20 0.18 0.02 0.07 13 168 5 31 18
katsuran5 27 perturbation 0.29 0.20 0.18 0.02 0.04 13 168 5 31 18
katsuran5 28 perturbation 0.31 0.21 0.19 0.02 0.05 13 168 5 31 18
katsuran5 29 perturbation 0.27 0.19 0.17 0.02 0.04 13 168 5 31 18
katsuranh5 0 perturbation 0.30 0.21 0.19 0.02 0.05 13 168 5 31 18
katsuranh5 1 perturbation 0.37 0.27 0.24 0.02 0.05 13 168 5 31 18
katsuranh5 2 perturbation 0.30 0.22 0.20 0.02 0.04 13 168 5 31 18
katsuranh5 3 perturbation 0.31 0.21 0.19 0.02 0.06 13 168 5 31 18
katsuranh5 4 perturbation 0.35 0.25 0.22 0.02 0.05 13 168 5 31 18
katsuranh5 5 perturbation 0.33 0.23 0.21 0.02 0.05 13 168 5 31 18
katsuranh5 6 perturbation 0.32 0.23 0.21 0.02 0.04 13 168 5 31 18
katsuranh5 7 perturbation 0.41 0.28 0.25 0.03 0.07 13 168 5 31 18
katsuranh5 8 perturbation 0.36 0.26 0.24 0.02 0.05 13 168 5 31 18
katsuranh5 9 perturbation 0.31 0.22 0.20 0.02 0.05 13 168 5 31 18
katsuranh5 10 perturbation 0.36 0.26 0.24 0.02 0.05 13 168 5 31 18
katsuranh5 11 perturbation 0.34 0.24 0.21 0.02 0.04 13 168 5 31 18
katsuranh5 12 perturbation 0.32 0.23 0.21 0.02 0.05 13 168 5 31 18
katsuranh5 13 perturbation 0.35 0.26 0.23 0.02 0.05 13 168 5 31 18
katsuranh5 14 perturbation 0.31 0.22 0.20 0.02 0.05 13 168 5 31 18
katsuranh5 15 perturbation 0.31 0.22 0.20 0.02 0.04 13 168 5 31 18
katsuranh5 16 perturbation 0.42 0.28 0.26 0.03 0.06 13 168 5 31 18
katsuranh5 17 perturbation 0.40 0.29 0.26 0.02 0.05 13 168 5 31 18
katsuranh5 18 perturbation 0.46 0.30 0.27 0.03 0.08 13 168 5 31 18
katsuranh5 19 perturbation 0.43 0.31 0.28 0.02 0.06 13 168 5 31 18
katsuranh5 20 perturbation 0.32 0.24 0.21 0.02 0.04 13 168 5 31 18
katsuranh5 21 perturbation 0.43 0.28 0.26 0.03 0.08 13 168 5 31 18
katsuranh5 22 perturbation 0.34 0.25 0.22 0.02 0.05 13 168 5 31 18
katsuranh5 23 perturbation 0.33 0.23 0.20 0.02 0.05 13 168 5 31 18
katsuranh5 24 perturbation 0.33 0.24 0.22 0.02 0.04 13 168 5 31 18
katsuranh5 25 perturbation 0.31 0.22 0.20 0.02 0.05 13 168 5 31 18
katsuranh5 26 perturbation 0.32 0.23 0.21 0.02 0.05 13 168 5 31 18
katsuranh5 27 perturbation 0.33 0.24 0.21 0.02 0.05 13 168 5 31 18
katsuranh5 28 perturbation 0.33 0.24 0.21 0.02 0.05 13 168 5 31 18
katsuranh5 29 perturbation 0.35 0.24 0.22 0.02 0.05 13 168 5 31 18
katsuran6 0 perturbation 0.89 0.42 0.38 0.08 0.34 22 528 6 70 48
katsuran6 1 perturbation 0.81 0.38 0.34 0.07 0.32 22 528 6 70 48
katsuran6 2 perturbation 0.80 0.37 0.33 0.07 0.30 22 528 6 70 48
katsuran6 3 perturbation 0.79 0.39 0.35 0.06 0.29 22 528 6 70 48
katsuran6 4 perturbation 0.75 0.33 0.30 0.06 0.31 22 528 6 70 48
katsuran6 5 perturbation 0.79 0.38 0.34 0.07 0.29 22 528 6 70 48
katsuran6 6 perturbation 0.79 0.38 0.34 0.07 0.30 22 528 6 70 48
katsuran6 7 perturbation 0.77 0.36 0.31 0.07 0.30 22 528 6 70 48
katsuran6 8 perturbation 0.78 0.34 0.30 0.07 0.33 22 528 6 70 48
katsuran6 9 perturbation 0.76 0.38 0.34 0.06 0.28 22 528 6 70 48
katsuran6 10 perturbation 0.90 0.44 0.39 0.07 0.34 22 528 6 70 48
katsuran6 11 perturbation 0.90 0.43 0.38 0.08 0.35 22 528 6 70 48
katsuran6 12 perturbation 0.79 0.37 0.33 0.07 0.32 22 528 6 70 48
katsuran6 13 perturbation 0.85 0.39 0.35 0.06 0.35 22 528 6 70 48
katsuran6 14 perturbation 0.82 0.35 0.31 0.07 0.34 22 528 6 70 48
katsuran6 15 perturbation 0.81 0.40 0.36 0.07 0.30 22 528 6 70 48
katsuran6 16 perturbation 0.75 0.36 0.32 0.06 0.29 22 528 6 70 48
katsuran6 17 perturbation 0.79 0.39 0.34 0.06 0.30 22 528 6 70 48
katsuran6 18 perturbation 0.82 0.38 0.35 0.06 0.34 22 528 6 70 48
katsuran6 19 perturbation 0.80 0.39 0.36 0.07 0.29 22 528 6 70 48
katsuran6 20 perturbation 0.76 0.37 0.33 0.06 0.29 22 528 6 70 48
katsuran6 21 perturbation 0.78 0.39 0.34 0.06 0.28 22 528 6 70 48
katsuran6 22 perturbation 0.79 0.35 0.31 0.08 0.32 22 528 6 70 48
katsuran6 23 perturbation 0.79 0.37 0.34 0.06 0.32 22 528 6 70 48
katsuran6 24 perturbation 0.94 0.45 0.40 0.07 0.37 22 528 6 70 48
katsuran6 25 perturbation 0.92 0.43 0.38 0.08 0.36 22 528 6 70 48
katsuran6 26 perturbation 0.80 0.39 0.35 0.06 0.30 22 528 6 70 48
katsuran6 27 perturbation 0.92 0.43 0.38 0.07 0.37 22 528 6 70 48
katsuran6 28 perturbation 0.80 0.39 0.35 0.07 0.29 22 528 6 70 48
katsuran6 29 perturbation 0.79 0.36 0.32 0.08 0.31 22 528 6 70 48
katsuranh6 0 perturbation 0.93 0.49 0.41 0.07 0.32 22 528 6 70 48
katsuranh6 1 perturbation 0.87 0.47 0.41 0.06 0.29 22 528 6 70 48
katsuranh6 2 perturbation 0.88 0.47 0.41 0.07 0.30 22 528 6 70 48
katsuranh6 3 perturbation 0.85 0.45 0.39 0.06 0.29 22 528 6 70 48
katsuranh6 4 perturbation 0.84 0.44 0.39 0.07 0.28 22 528 6 70 48
katsuranh6 5 perturbation 0.86 0.45 0.39 0.08 0.29 22 528 6 70 48
katsuranh6 6 perturbation 0.89 0.46 0.41 0.08 0.30 22 528 6 70 48
katsuranh6 7 perturbation 0.99 0.48 0.42 0.09 0.37 22 528 6 70 48
katsuranh6 8 perturbation 1.04 0.52 0.46 0.10 0.37 22 528 6 70 48
katsuranh6 9 perturbation 0.89 0.44 0.39 0.08 0.32 22 528 6 70 48
katsuranh6 10 perturbation 0.96 0.49 0.43 0.09 0.34 22 528 6 70 48
katsuranh6 11 perturbation 0.93 0.49 0.44 0.07 0.32 22 528 6 70 48
katsuranh6 12 perturbation 0.87 0.46 0.41 0.06 0.30 22 528 6 70 48
katsuranh6 13 perturbation 0.83 0.41 0.37 0.06 0.31 22 528 6 70 48
katsuranh6 14 perturbation 0.82 0.44 0.39 0.07 0.27 22 528 6 70 48
katsuranh6 15 perturbation 0.82 0.43 0.38 0.07 0.28 22 528 6 70 48
katsuranh6 16 perturbation 0.82 0.42 0.38 0.07 0.27 22 528 6 70 48
katsuranh6 17 perturbation 0.85 0.42 0.37 0.07 0.31 22 528 6 70 48
katsuranh6 18 perturbation 0.88 0.46 0.41 0.06 0.31 22 528 6 70 48
katsuranh6 19 perturbation 0.85 0.44 0.40 0.07 0.30 22 528 6 70 48
katsuranh6 20 perturbation 0.89 0.45 0.40 0.06 0.33 22 528 6 70 48
katsuranh6 21 perturbation 0.96 0.48 0.43 0.07 0.35 22 528 6 70 48
katsuranh6 22 perturbation 1.08 0.54 0.48 0.09 0.39 22 528 6 70 48
katsuranh6 23 perturbation 0.90 0.45 0.40 0.06 0.34 22 528 6 70 48
katsuranh6 24 perturbation 0.87 0.48 0.43 0.06 0.29 22 528 6 70 48
katsuranh6 25 perturbation 0.91 0.46 0.41 0.08 0.31 22 528 6 70 48
katsuranh6 26 perturbation 0.85 0.45 0.40 0.06 0.29 22 528 6 70 48
katsuranh6 27 perturbation 1.00 0.43 0.39 0.10 0.41 22 528 6 70 48
katsuranh6 28 perturbation 0.86 0.45 0.40 0.07 0.30 22 528 6 70 48
katsuranh6 29 perturbation 0.86 0.43 0.38 0.07 0.32 22 528 6 70 48
cyclicn4 0 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 1 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 2 random 0.09 0.07 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 3 random 0.10 0.07 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 4 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 5 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 6 random 0.10 0.09 0.07 0.00 0.00 7 30 6 12 5
cyclicn4 7 random 0.11 0.08 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 8 random 0.10 0.08 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 9 random 0.10 0.08 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 10 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 11 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 12 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 13 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 14 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 15 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 16 random 0.08 0.06 0.04 0.00 0.00 7 30 6 12 5
cyclicn4 17 random 0.09 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 18 random 0.10 0.08 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 19 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 20 random 0.09 0.07 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 21 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 22 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 23 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 24 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 25 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 26 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn4 27 random 0.09 0.07 0.06 0.00 0.00 7 30 6 12 5
cyclicn4 28 random 0.11 0.07 0.05 0.01 0.00 7 30 6 12 5
cyclicn4 29 random 0.11 0.08 0.06 0.00 0.00 7 30 6 12 5
cyclicnh4 0 random 0.10 0.08 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 1 random 0.10 0.08 0.06 0.00 0.00 7 30 6 12 5
cyclicnh4 2 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 3 random 0.09 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 4 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 5 random 0.09 0.07 0.06 0.00 0.00 7 30 6 12 5
cyclicnh4 6 random 0.11 0.08 0.06 0.01 0.00 7 30 6 12 5
cyclicnh4 7 random 0.13 0.10 0.07 0.01 0.00 7 30 6 12 5
cyclicnh4 8 random 0.14 0.12 0.09 0.01 0.00 7 30 6 12 5
cyclicnh4 9 random 0.14 0.11 0.07 0.01 0.00 7 30 6 12 5
cyclicnh4 10 random 0.13 0.11 0.08 0.00 0.00 7 30 6 12 5
cyclicnh4 11 random 0.12 0.09 0.07 0.01 0.00 7 30 6 12 5
cyclicnh4 12 random 0.13 0.10 0.08 0.00 0.00 7 30 6 12 5
cyclicnh4 13 random 0.14 0.10 0.08 0.01 0.00 7 30 6 12 5
cyclicnh4 14 random 0.12 0.10 0.07 0.01 0.00 7 30 6 12 5
cyclicnh4 15 random 0.13 0.10 0.07 0.00 0.00 7 30 6 12 5
cyclicnh4 16 random 0.13 0.10 0.08 0.01 0.00 7 30 6 12 5
cyclicnh4 17 random 0.12 0.09 0.07 0.00 0.00 7 30 6 12 5
cyclicnh4 18 random 0.12 0.09 0.07 0.00 0.00 7 30 6 12 5
cyclicnh4 19 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 20 random 0.10 0.07 0.06 0.00 0.00 7 30 6 12 5
cyclicnh4 21 random 0.08 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 22 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 23 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 24 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 25 random 0.08 0.06 0.05 0.00 0.00 7 30 6 12 5
cyclicnh4 26 random 0.12 0.08 0.07 0.01 0.00 7 30 6 12 5
cyclicnh4 27 random 0.12 0.09 0.06 0.01 0.00 7 30 6 12 5
cyclicnh4 28 random 0.11 0.09 0.07 0.00 0.00 7 30 6 12 5
cyclicnh4 29 random 0.09 0.07 0.05 0.00 0.00 7 30 6 12 5
cyclicn5 0 random 0.81 0.32 0.24 0.18 0.25 20 232 8 113 75
cyclicn5 1 random 0.98 0.48 0.41 0.19 0.25 20 232 8 113 75
cyclicn5 2 random 0.79 0.33 0.25 0.17 0.23 20 232 8 113 75
cyclicn5 3 random 1.48 0.62 0.47 0.36 0.42 19 226 8 155 109
cyclicn5 4 random 0.83 0.32 0.25 0.17 0.27 20 232 8 113 75
cyclicn5 5 random 0.79 0.32 0.25 0.17 0.24 20 232 8 113 75
cyclicn5 6 random 0.81 0.34 0.26 0.18 0.23 20 232 8 113 75
cyclicn5 7 random 0.79 0.32 0.25 0.18 0.24 20 232 8 113 75
cyclicn5 8 random 0.84 0.32 0.24 0.19 0.27 20 232 8 113 75
cyclicn5 9 random 0.81 0.33 0.25 0.18 0.25 20 232 8 113 75
cyclicn5 10 random 1.11 0.45 0.35 0.24 0.36 21 250 8 119 78
cyclicn5 11 random 1.09 0.42 0.32 0.25 0.34 20 232 8 113 75
cyclicn5 12 random 1.63 0.68 0.53 0.42 0.45 15 152 11 173 125
cyclicn5 13 random 0.78 0.31 0.24 0.17 0.25 20 232 8 113 75
cyclicn5 14 random 0.83 0.34 0.26 0.17 0.25 20 232 8 113 75
cyclicn5 15 random 0.84 0.32 0.25 0.18 0.27 20 232 8 113 75
cyclicn5 16 random 0.89 0.33 0.25 0.19 0.30 20 232 8 113 75
cyclicn5 17 random 0.84 0.33 0.26 0.18 0.27 20 232 8 113 75
cyclicn5 18 random 0.81 0.31 0.24 0.19 0.26 20 232 8 113 75
cyclicn5 19 random 1.18 0.52 0.38 0.26 0.33 19 212 11 140 97
cyclicn5 20 random 0.82 0.32 0.25 0.18 0.26 20 232 8 113 75
cyclicn5 21 random 0.83 0.34 0.25 0.17 0.26 20 232 8 113 75
cyclicn5 22 random 1.06 0.56 0.47 0.17 0.27 20 232 8 113 75
cyclicn5 23 random 0.97 0.39 0.30 0.21 0.29 20 232 8 113 75
cyclicn5 24 random 1.05 0.44 0.32 0.23 0.31 20 232 8 113 75
cyclicn5 25 random 0.81 0.34 0.25 0.18 0.25 20 232 8 113 75
cyclicn5 26 random 0.83 0.34 0.26 0.17 0.25 20 232 8 113 75
cyclicn5 27 random 0.90 0.36 0.26 0.20 0.27 20 232 8 113 75
cyclicn5 28 random 0.85 0.33 0.25 0.19 0.28 20 232 8 113 75
cyclicn5 29 random 0.81 0.32 0.25 0.19 0.25 20 232 8 113 75
cyclicnh5 0 random 0.44 0.23 0.18 0.08 0.09 12 171 7 50 26
cyclicnh5 1 random 0.49 0.24 0.19 0.09 0.11 12 158 7 50 26
cyclicnh5 2 random 0.86 0.37 0.28 0.19 0.24 38 538 13 113 75
cyclicnh5 3 random 0.86 0.36 0.27 0.18 0.26 38 538 13 113 75
cyclicnh5 4 random 0.84 0.35 0.27 0.17 0.25 38 538 13 113 75
cyclicnh5 5 random 0.94 0.37 0.28 0.20 0.30 38 538 13 113 75
cyclicnh5 6 random 1.08 0.44 0.32 0.23 0.32 38 538 13 113 75
cyclicnh5 7 random 1.00 0.43 0.32 0.19 0.31 38 538 13 113 75
cyclicnh5 8 random 0.38 0.25 0.20 0.03 0.07 12 158 7 33 16
cyclicnh5 9 random 0.86 0.37 0.27 0.17 0.25 38 538 13 113 75
cyclicnh5 10 random 0.84 0.36 0.27 0.18 0.24 38 538 13 113 75
cyclicnh5 11 random 0.58 0.27 0.20 0.11 0.15 16 221 10 62 34
cyclicnh5 12 random 0.85 0.34 0.26 0.20 0.25 38 538 13 113 75
cyclicnh5 13 random 0.86 0.34 0.25 0.19 0.26 38 538 13 113 75
cyclicnh5 14 random 0.82 0.35 0.26 0.16 0.25 38 538 13 113 75
cyclicnh5 15 random 0.60 0.31 0.23 0.11 0.14 14 191 9 56 30
cyclicnh5 16 random 0.87 0.36 0.28 0.20 0.26 38 538 13 113 75
cyclicnh5 17 random 0.90 0.39 0.29 0.19 0.27 38 538 13 113 75
cyclicnh5 18 random 0.86 0.34 0.25 0.19 0.27 38 538 13 113 75
cyclicnh5 19 random 0.86 0.35 0.26 0.19 0.26 38 538 13 113 75
cyclicnh5 20 random 0.94 0.38 0.29 0.21 0.28 38 538 13 113 75
cyclicnh5 21 random 0.91 0.38 0.29 0.19 0.27 38 538 13 113 75
cyclicnh5 22 random 1.41 0.75 0.62 0.25 0.33 38 538 13 113 75
cyclicnh5 23 random 0.90 0.36 0.27 0.19 0.28 38 538 13 113 75
cyclicnh5 24 random 0.80 0.32 0.24 0.18 0.24 38 538 13 113 75
cyclicnh5 25 random 0.57 0.29 0.21 0.09 0.15 20 287 13 56 32
cyclicnh5 26 random 0.87 0.36 0.27 0.19 0.26 38 538 13 113 75
cyclicnh5 27 random 0.90 0.36 0.26 0.20 0.27 38 538 13 113 75
cyclicnh5 28 random 0.86 0.34 0.25 0.19 0.26 38 538 13 113 75
cyclicnh5 29 random 0.82 0.32 0.24 0.17 0.26 38 538 13 113 75
cyclicn6 0 random 13.91 1.53 1.07 2.86 9.26 56 1357 10 443 320
cyclicn6 1 random 22.79 1.97 1.36 3.70 16.84 38 897 13 479 331
cyclicn6 2 random 8.62 1.05 0.73 1.81 5.58 45 1135 9 354 255
cyclicn6 3 random 15.41 1.61 1.13 3.40 10.14 43 1110 15 483 352
cyclicn6 4 random 8.71 1.00 0.70 1.78 5.75 45 1135 9 354 255
cyclicn6 5 random 8.83 0.99 0.69 1.97 5.68 45 1135 9 354 255
cyclicn6 6 random 8.98 1.34 0.77 1.86 5.58 45 1135 9 354 255
cyclicn6 7 random 8.88 1.04 0.74 1.97 5.68 45 1135 9 354 255
cyclicn6 8 random 37.77 2.96 1.97 10.55 23.87 21 408 48 571 357
cyclicn6 9 random 9.46 1.06 0.75 2.08 6.13 45 1135 9 354 255
cyclicn6 10 random 17.17 1.72 1.21 3.51 11.69 59 1470 10 501 366
cyclicn6 11 random 6.08 0.72 0.51 1.36 3.87 45 1135 9 354 255
cyclicn6 12 random 5.92 0.69 0.49 1.31 3.80 45 1135 9 354 255
cyclicn6 13 random 5.82 0.67 0.48 1.30 3.73 45 1135 9 354 255
cyclicn6 14 random 5.82 0.67 0.47 1.30 3.74 45 1135 9 354 255
cyclicn6 15 random 6.04 0.87 0.68 1.30 3.74 45 1135 9 354 255
cyclicn6 16 random 5.93 0.68 0.48 1.30 3.82 45 1135 9 354 255
cyclicn6 17 random 5.89 0.68 0.48 1.31 3.79 45 1135 9 354 255
cyclicn6 18 random 5.88 0.67 0.47 1.32 3.78 45 1135 9 354 255
cyclicn6 19 random 5.86 0.65 0.46 1.31 3.78 45 1135 9 354 255
cyclicn6 20 random 5.86 0.68 0.49 1.30 3.76 45 1135 9 354 255
cyclicn6 21 random 12.98 1.26 0.86 3.12 8.42 19 363 48 494 339
cyclicn6 22 random 5.86 0.69 0.49 1.31 3.75 45 1135 9 354 255
cyclicn6 23 random 8.09 0.98 0.68 2.04 4.93 37 859 19 427 307
cyclicn6 24 random 5.86 0.66 0.47 1.31 3.78 45 1135 9 354 255
cyclicn6 25 random 5.88 0.67 0.48 1.32 3.76 45 1135 9 354 255
cyclicn6 26 random 5.88 0.68 0.48 1.31 3.77 45 1135 9 354 255
cyclicn6 27 random 8.73 0.66 0.47 2.35 5.57 36 817 20 451 323
cyclicn6 28 random 6.09 0.90 0.48 1.30 3.76 45 1135 9 354 255
cyclicn6 29 random 5.93 0.69 0.49 1.32 3.80 45 1135 9 354 255
cyclicnh6 0 random 0.89 0.22 0.17 0.13 0.49 35 1299 9 108 69
cyclicnh6 1 random 1.35 0.26 0.20 0.23 0.81 31 1266 10 116 70
cyclicnh6 2 random 0.93 0.23 0.17 0.12 0.54 31 1457 11 99 62
cyclicnh6 3 random 1.90 0.44 0.33 0.33 1.07 41 1533 10 150 96
cyclicnh6 4 random 1.93 0.31 0.23 0.30 1.26 50 1619 14 172 114
cyclicnh6 5 random 2.68 0.38 0.28 0.43 1.80 60 1777 12 208 141
cyclicnh6 6 random 4.37 0.56 0.40 1.31 2.40 34 1419 10 244 158
cyclicnh6 7 random 0.98 0.16 0.12 0.12 0.67 28 1219 9 88 52
cyclicnh6 8 random 0.90 0.22 0.17 0.13 0.50 28 1292 9 98 60
cyclicnh6 9 random 3.00 0.50 0.37 0.58 1.84 51 2140 13 195 129
cyclicnh6 10 random 4.33 0.55 0.40 0.60 3.09 74 3152 19 267 186
cyclicnh6 11 random 1.89 0.24 0.18 0.29 1.30 45 2338 16 154 102
cyclicnh6 12 random 1.45 0.30 0.22 0.22 0.88 30 1250 9 110 64
cyclicnh6 13 random 2.21 0.30 0.23 0.46 1.38 37 1682 11 179 117
cyclicnh6 14 random 2.10 0.45 0.33 0.27 1.31 47 2276 11 157 103
cyclicnh6 15 random 1.45 0.30 0.23 0.25 0.85 32 1289 9 120 72
cyclicnh6 16 random 6.13 0.58 0.42 1.31 4.11 99 3502 15 389 290
cyclicnh6 17 random 1.19 0.31 0.23 0.16 0.68 33 1424 10 106 66
cyclicnh6 18 random 1.05 0.22 0.17 0.13 0.65 33 1682 13 106 68
cyclicnh6 19 random 2.23 0.31 0.22 0.35 1.50 54 2240 16 188 127
cyclicnh6 20 random 1.52 0.37 0.27 0.21 0.88 40 1825 10 131 84
cyclicnh6 21 random 6.12 0.56 0.40 1.30 4.14 99 3502 15 389 290
cyclicnh6 22 random 1.52 0.17 0.13 0.22 1.08 44 2142 12 143 94
cyclicnh6 23 random 1.21 0.30 0.23 0.16 0.71 33 1465 10 104 64
cyclicnh6 24 random 1.95 0.44 0.32 0.31 1.14 43 1883 12 159 104
cyclicnh6 25 random 2.44 0.45 0.33 0.53 1.39 30 1379 9 220 159
cyclicnh6 26 random 6.14 0.56 0.40 1.31 4.14 99 3502 15 389 290
cyclicnh6 27 random 2.23 0.31 0.23 0.38 1.48 44 2016 12 168 108
cyclicnh6 28 random 1.21 0.24 0.18 0.18 0.74 31 1425 10 113 70
cyclicnh6 29 random 0.88 0.17 0.13 0.13 0.54 32 1308 9 100 61
katsuran4 0 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 1 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 2 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 3 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 4 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 5 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 6 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 7 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 8 random 0.33 0.31 0.03 0.00 0.00 7 49 4 12 5
katsuran4 9 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 10 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuran4 11 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 12 random 0.06 0.04 0.03 0.00 0.00 7 49 4 12 5
katsuran4 13 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 14 random 0.07 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 15 random 0.06 0.05 0.03 0.00 0.00 7 49 4 12 5
katsuran4 16 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
katsuran4 17 random 0.06 0.05 0.04 0.00 0.00 7 49 4 12 5
